C Model number | time (yr)  |  Temperature (GK)  | density (cm^-3) 
C 23000  7370594.14951  0.316553370411  2678.30008957
C Mass coordinate that is really used
C 1.04809785662
D DY   166    5.5420978644e-25
D DY   167    0.0
D DY   168    0.0
D HO   153    0.0
D HO   154    0.0
D HO   155    0.0
D HO   156    0.0
D HO   157    0.0
D HO   158    0.0
D HO   159    0.0
D HO   160    0.0
D HO   161    0.0
D HO   162    0.0
D HO   163    0.0
D HO   164    0.0
D HO   165    3.52520988775e-11
D HO   166    1.63778576167e-17
D HO   167    5.47544284077e-24
D HO   168    0.0
D HO   169    0.0
D ER   154    0.0
D ER   155    0.0
D ER   156    0.0
D ER   157    0.0
D ER   158    0.0
D ER   159    0.0
D ER   160    0.0
D ER   161    0.0
D ER   162    0.0
D ER   163    0.0
D ER   164    0.0
D ER   165    0.0
D ER   166    7.81085897607e-11
D ER   167    3.1910544253e-11
D ER   168    1.20952698262e-10
D ER   169    7.43968728525e-17
D ER   170    2.83143184419e-13
D ER   171    3.7747261737e-21
D ER   172    1.21386669393e-27
D ER   173    0.0
D ER   174    0.0
D TM   159    0.0
D TM   160    0.0
D TM   161    0.0
D TM   162    0.0
D TM   163    0.0
D TM   164    0.0
D TM   165    0.0
D TM   166    0.0
D TM   167    0.0
D TM   168    0.0
D TM   169    2.00465799818e-11
D TM   170    9.53332392e-16
D TM   171    1.62301564639e-18
D TM   172    1.87572434303e-24
D TM   173    8.01270699804e-26
D TM   174    0.0
D TM   175    0.0
D TM   176    0.0
D YB   160    0.0
D YB   161    0.0
D YB   162    0.0
D YB   163    0.0
D YB   164    0.0
D YB   165    0.0
D YB   166    0.0
D YB   167    0.0
D YB   168    0.0
D YB   169    0.0
D YB   170    5.33027032074e-11
D YB   171    3.59410802722e-11
D YB   172    1.18321317598e-10
D YB   173    6.0967384672e-11
D YB   174    2.7412216137e-10
D YB   175    1.62827688683e-17
D YB   176    3.15211374253e-14
D YB   177    5.00944246206e-23
D YB   178    0.0
D YB   179    0.0
D YB   180    0.0
D LU   165    0.0
D LU   166    0.0
D LU   167    0.0
D LU   168    0.0
D LU   169    0.0
D LU   170    0.0
D LU   171    0.0
D LU   172    0.0
D LU   173    0.0
D LU   174    0.0
D LU   175    3.77859481178e-11
D LU   176    2.82382755464e-11
D LU   177    3.298523727e-17
D LU   178    3.23510235513e-25
D LU   179    0.0
D LU   180    0.0
D LU   181    0.0
D LU   182    0.0
D HF   166    0.0
D HF   167    0.0
D HF   168    0.0
D HF   169    0.0
D HF   170    0.0
D HF   171    0.0
D HF   172    0.0
D HF   173    0.0
D HF   174    0.0
D HF   175    0.0
D HF   176    0.0
D HF   177    3.0131290795e-11
D HF   178    1.38104327778e-10
D HF   179    5.11994337166e-11
D HF   180    2.87708725325e-10
D HF   181    1.16843634653e-17
D HF   182    1.17718781321e-19
D HF   183    0.0
D HF   184    0.0
D HF   185    0.0
